vr_id,Kavaler_id,Kavaler_eid,VR_Nr,Liik_ja_järk,Otsus_kp,Otsus_tekst,Täpsustus
VRA-0251,VRK-1184,66eabcb92e92de098dfcbcd4,251,II/3,1920-03-05,"Rannaw.-, Side- ja Päästejaamade Walitsuse wanemale alamohwitserile Gustaw Jüri p. ELHI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 detsembril 1918 a. Kolga küla all.",
VRA-0252,VRK-2275,66eabd612e92de098dfcf3ed,252,II/3,1920-03-05,"Rannawalwe-, Side- ja Päästejaamade Walitsuse nooremale welskerile Arnold Jaani p. RÖMMER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 detsembril 1918 a. Kolga küla all.",
VRA-0253,VRK-0643,66eabc532e92de098dfca16b,253,II/3,1920-03-05,"Rannawalwe, Side- ja Päästejaamade Walitsuse nooremale alamohwitserile Robert Jakobi p. JANSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 29 detsembril 1918 a. Loo mõisa all.",
VRA-0254,VRK-1873,66eabd222e92de098dfcdf9c,254,II/3,1920-03-05,"Rannawalve-, side- ja Päästejaamade Walitsuse 2. järgu madrusele Karl Peetri p. BALDMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 29 detsembril 1918 a. Loo mõisa all.",
VRA-0255,VRK-0496,66eabc342e92de098dfc9a0a,255,II/3,1920-03-05,"Rannawalwe, Side- ja Päästejaamade Walitsuse 2. järgu madrusele Johannes ANSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud luurekäigul 28 detsembril 1918 Watko küla all.",
VRA-0256,VRK-0351,66eabc1e2e92de098dfc92ad,256,II/3,1920-06-11,"Tallinna üksiku eskadroni ülemale, lipnik Helmuth Romani p. FOELSCH’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 26 aprillil 1919 a. Ruhja alewi waldamisel.",
VRA-0257,VRK-0392,66eabc242e92de098dfc94b6,257,II/3,1920-06-11,"8 jalawäe polgu 3 roodu junkurile Eduard Heinrichi p. GOTTLOB’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 3 mail 1919 a. Juga mäel.",
VRA-0258,VRK-2886,66eabdc12e92de098dfd12e7,258,II/3,1920-06-11,"8 jalawäe polgu 2 roodu kapralile Jüri Juhani p. UNGERSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 aprillil 1919 a. Rootsi küla juures.",
VRA-0259,VRK-1710,66eabd0a2e92de098dfcd77d,259,II/3,1920-06-11,"8 jalawäe polgu 3 roodu weltweeblile Juhan Jaani p. JÜRGENSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 3 märtsil 1919 a. Korwenhofi mõisa juures.",
VRA-0260,VRK-2962,66eabdcc2e92de098dfd16b8,260,II/3,1920-06-11,"Kalewlaste Malewa reamehele Reinhold WALTER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus Goruschki küla waldamisel.",
VRA-0261,VRK-3026,66eabdd72e92de098dfd1a04,261,II/3,1920-06-11,"Kalewlaste Malewa reamehele Otto WIIDAS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 6 nowembril 1919 a. Nowoloki küla all.",
VRA-0262,VRK-1235,66eabcc22e92de098dfcbf5c,262,II/3,1920-06-11,"Kalewlaste Malewa reamehele Anton LAUR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 6 nowembril 1919 a. Nowoloki küla all.",
VRA-0263,VRK-0844,66eabc782e92de098dfcab8d,263,II/3,1920-06-11,"Kalewlaste Malewa ohwitseri asetäitjale Theophil Jaani p. DREWERK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 6 nowembril 1919 a. Nowoloki ja Goruschka külades.",
VRA-0264,VRK-1377,66eabcd62e92de098dfcc67a,264,II/3,1920-06-11,"8 jalawäe polgu 1 roodu reamehele Endel Peetri p. RÄTSEP’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 16 märtsil 1919 a. Zooru mõisa juures.",
VRA-0265,VRK-0135,66eabbfb2e92de098dfc87c1,265,II/3,1920-06-11,"1 jalawäe polgu 5 roodu kaptenile August Mardi p BALDER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 detsembril 1919 a. Kriuscha ja Ust-Scherdjanka külade wahelisel liinil.",
VRA-0266,VRK-2271,66eabd602e92de098dfcf3aa,266,II/3,1920-06-11,"1 jalawäe polgu 2 pataljoni ülemale kapten Rudolf Jüri p. ROKK’ile hinnates wahwust, mis Teie ülesnäitanud lahingus 18 detsembril 1919 a. Kriuscha ja Ust-Scherdjanka külade waldamisel.",
VRA-0267,VRK-2520,66eabd862e92de098dfd005d,267,II/3,1920-06-11,"1 jalawäe polgu 12 roodu leitnandile Artur Juhani p. SIMSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a. Wjaska küla all.",
VRA-0268,VRK-1851,66eabd1f2e92de098dfcde97,268,II/3,1920-06-11,"1 jalawäe polgu 8 roodu kapralile Andrei Nikolai p. PATAKOW’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 21 juulil 1919 a. Kopenski järve ääres ja 30 detsembril 1919 a. Ustje-Scherdjanka külas.",
VRA-0269,VRK-2431,66eabd792e92de098dfcfbcb,269,II/3,1920-06-11,"9 jalawäe polgu ülemale, alampolkownik Johann SCHMIDT’i-le, hinnates wahwust, mis Teie ülesnäitanud lahingutes – öösel 28 juunil 1919 a. Engelhardshofi mõisa juures ja 30 juunil 1919 a. Zarnikau küla waldamisel.",
VRA-0270,VRK-1243,66eabcc42e92de098dfcbfde,270,II/3,1920-06-11,"9 jalawäe polgu 5 roodu kapralile Paul Jaani p. LAURITS’ile, hinnates wahwust, mis Teie ülesnäitanud Bulleni lahingus 20 juunil 1919 a. 30 juunil 1919 a., Koiwa jõe ääres ja 17 detsembril 1919 a. Dubrowka küla all.",
VRA-0271,VRK-0776,66eabc6b2e92de098dfca842,271,II/3,1920-06-11,"9 jalawäe polgu 5 roodu nooremale alamohwitserile Jakob Jaagu p. JAKOWI’le, hinnates wahwust, mis Teie ülesnäitanud Bulleni lahingus 20 juunil 1919 a. ja Koiwa jõe ääres Ringenbergi lahingus.",
VRA-0272,VRK-0760,66eabc662e92de098dfca740,272,II/3,1920-06-11,"9 jalawäe polgu 5 roodu nooremale alamohwitserile Herbert Peetri p. KÄIGE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus Landeswehri wastu 30 juunil 1919 a. Ringenbergi wallamaja juures.",
VRA-0273,VRK-2279,66eabd622e92de098dfcf42d,273,II/3,1920-06-11,"Suurtükilaew „Lembitu“ 2 kl. madrusele Johannes Juliuse p. ROOKMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 juulil 1919 a. Riia all.",
VRA-0274,VRK-0976,66eabc912e92de098dfcb22b,274,II/3,1920-06-11,"Mere dessant pataljoni ohwitseri asetäitja Karl Jüri p. KLEIN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 5 jaanuaril 1919 a. Zitri all ja 18 jaanuaril 1919 a. Waiwara dessandis.",
VRA-0275,VRK-2188,66eabd552e92de098dfcef9b,275,II/2,1920-06-11,"3 diwiisi staabi ülemale, Kindralstaabi polkownikule Nikolai Aleksei p. REEK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 19–22 juunini 1919 a. Ronneburgi juures.",
VRA-0276,VRK-0685,66eabc592e92de098dfca371,276,II/3,1920-06-11,"1 Ratsa polgu reamehele Wiktor PUCHTSIT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 3 aprillil 1919 a. Estischau küla juures.",
VRA-0277,VRK-2972,66eabdcd2e92de098dfd1735,277,II/3,1920-06-11,"1 Ratsa polgu nooremale alamohwitserile Karl WARRIK’ule, hinnates wahwust, mis Teie ülesnäitanud lahingus 7 aprillil 1919 a. Warese külas.",
VRA-0278,VRK-1529,66eabcee2e92de098dfcce19,278,II/3,1920-06-11,"1 Ratsa polgu wanemale alamohwitserile Andrei MARTINSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 19 aprillil 1919 a. Kiinala küla juures.",
VRA-0279,VRK-2463,66eabd7e2e92de098dfcfd90,279,II/3,1920-06-11,"1 Ratsa polgu reamehele Jüri SEPP’ale, hinnates wahwust, mis Teie ülesnäitanud lahingus 19 mail 1919 a. Pulli-Põdra küla all.",
VRA-0280,VRK-0663,66eabc562e92de098dfca26b,280,II/3,1920-06-11,"1 Ratsa polgu wabatahtlikule Soome wachtmeister Irio JERNEFELDT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 4 juunil 1919 a. Liagradi alewi waldamisel.",
VRA-0281,VRK-1540,66eabcf02e92de098dfcceda,281,II/3,1920-06-11,"1 Ratsa polgu kapralile Jaan MATSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 27 mail 1919 a. Tschuhnowa küla waldamisel.",
VRA-0282,VRK-2028,66eabd3b2e92de098dfce779,282,II/3,1920-06-11,"1 Ratsa polgu reamehele Karl PILLAU’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 27 mail 1919 a. Tschuhnowa küla waldamisel.",
VRA-0283,VRK-0687,66eabc5a2e92de098dfca3b2,283,II/3,1920-06-11,"1 Ratsa polgu kapralile Aleksander JÕGI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 27 mail 1919 a. S. Kekuti küla juures.",
VRA-0284,VRK-2079,66eabd452e92de098dfcea04,284,II/3,1920-06-11,"1 Ratsa polgu wanemale alamohwitserile Johannes PUKSPUU’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 juunil 1919 a. Neu-Schwaneburgi jaama juures, folwark Gulbeni waldamisel.",
VRA-0285,VRK-0533,66eabc3a2e92de098dfc9bd0,285,II/3,1920-06-11,"1 Ratsa polgu reamehele August HINDREI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 juunil 1919 a. Neu-Schwaneburgi jaama juures folwark Gulbeni waldamisel.",
VRA-0286,VRK-0778,66eabc6b2e92de098dfca841,286,II/3,1920-06-11,"1 Ratsa polgu reamehele Johannes BACHMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 märtsil 1919 a. Auguri küla juures.",
VRA-0287,VRK-0297,66eabc122e92de098dfc8fe4,287,II/3,1920-06-11,"1 Ratsa polgu kapralile August EMAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 märtsil 1919 a. Auguri küla juures.","Täpsustus: VR tunnistuse sai jaanuaris 1925 August-Eduard EMAR (alates 1936 EERMA), kes oli teeninud 3. jalaväepolgus. Eksitus tuvastati ja viga parandati juunis 1930."
VRA-0288,VRK-2091,66eabd462e92de098dfcea88,288,II/3,1920-06-11,"1 Ratsa polgu reamehele Anton PÜSS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 märtsil 1919 a. Auguri küla juures.",
VRA-0289,VRK-0729,66eabc612e92de098dfca5b7,289,II/3,1920-06-11,"1 Ratsa polgu wahtmeistrile Martin JÜRGEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 juunil 1919 a. Sesswegeni mõisa juures.",
VRA-0290,VRK-2973,66eabdcf2e92de098dfd177a,290,II/3,1920-06-11,"1 Ratsa polgu reamehele Peeter WARIK’ule, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 märtsil 1919 a. Munamäe juures.",
VRA-0291,VRK-1699,66eabd082e92de098dfcd6bb,291,II/3,1920-06-11,"1 Ratsapolgu reamehele Peeter NIIMEISTER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 märtsil 1919 a. Munamäe juures.",
VRA-0292,VRK-2105,66eabd482e92de098dfceb4d,292,II/3,1920-06-11,"1. Ratsapolgu reamehele Anton RÄÄGEL’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 märtsil 1919 a. Munamäe juures.",
VRA-0293,VRK-1098,66eabca92e92de098dfcb881,293,II/3,1920-06-11,"1 Ratsa polgu reamehele Peeter RONK’ile (Anna WARES), hinnates wahwust, mis Teie ülesnäitanud lahingus 20 märtsil 1919 a. Munamäe juures.",
VRA-0294,VRK-1403,66eabcda2e92de098dfcc7bd,294,II/3,1920-06-11,"Miiniristleja „Lennuki“ wanemale suurtüki ja miini ohwitserile, wanemleitnant Ilmar Hansu p. LUHAÄR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus Petseri all dessandis olles.",
VRA-0295,VRK-1584,66eabcf52e92de098dfcd0e2,295,II/3,1920-06-11,"S/l „Lembitu“ wanemale stüürmannile, leitnant Ewstafi Jüri p. MIIDO’le, hinnates wahwust, mis Teie ülesnäitanud lahingus Boldera operatsiooni ajal.",
VRA-0296,VRK-0833,66eabc762e92de098dfcab0c,296,II/3,1920-06-11,"Miiniristleja „Wambola“ roodu komanderile Mitschmann Willem Jaani p. KRANFELDT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 19 märtsil 1919 a. Orawa küla all ja 18 mail 1919 a. Luugas dessandis olles.",
VRA-0297,VRK-1576,66eabcf42e92de098dfcd0a0,297,II/3,1920-06-11,"Suurtükilaew „Lembitu“ ruumide mehanikule, sõjawäe ametnikule Woldemar Taaweti p. MESI’le, hinnates wahwust, mis Teie ülesnäitanud lahingutes 8 jaanuaril 1919 a. Loksal dessandis olles ja 10 jaanuaril 1919 a. Port-Kundas.",
VRA-0298,VRK-2246,66eabd5d2e92de098dfcf267,298,II/3,1920-06-11,"Peipsi laewastiku diwisjoni noorem-leitnandile Jaan Andrese p RIIS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 12 oktoobril 1919 a. Pihkwa järwel Welikaja jõesuus.",
VRA-0299,VRK-2919,66eabdc62e92de098dfd14ae,299,II/3,1920-06-11,"Merejõudude juhataja staabi leitnandile Mihkel Jaani p. WAARMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 jaanuaril 1919 a. Udria küla juures.",
VRA-0300,VRK-0982,66eabc932e92de098dfcb2aa,300,II/3,1920-06-11,"Miiniristleja „Kalew’i“ ülemale masinistile Johannes Johannese p. KLEESMENT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 mail 1919 a. Luuga jõel.",Täpsustus: tegelikult oli miiniristlejal Wambola.
VRA-0301,VRK-0734,66eabc622e92de098dfca5fd,301,II/3,1920-06-11,"Tagawara pataljoni lipnikule Johannes Jakobi p. JÜRGENSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes - öösel 11–12 oktoobril 1919 a. Pihkwa järwe ääres ja 13 oktoobril 1919 a. Welikaja jões.",
VRA-0302,VRK-0791,66eabc6f2e92de098dfca903,302,II/3,1920-06-11,"Piirikaitse pataljoni ülema abile, gardemarin Ferdinand Andrese p. KIRP’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 8 jaanuaril 1919 a. Loksal ja 16–26 maini 1919 a. Luuga jõesuus.",
VRA-0303,VRK-0421,66eabc282e92de098dfc9639,303,II/3,1920-06-11,"Tallinna merekooli nawigatsiooni õpetajale, leitnant August Georgi p. GUSTAWSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus Düüna jões Bolderaa juures.",
VRA-0304,VRK-2630,66eabd972e92de098dfd05f1,304,II/3,1920-06-11,"Soomuslaewa „Lembitu“ noorem-leitnandile Mihkel Tooma p. SUURMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus detsembri kuul 1918 a. Loksal.",
VRA-0305,VRK-0521,66eabc382e92de098dfc9b4d,305,II/3,1920-06-11,"Suurtükilaew „Lembitu“ leitnandile Johannes Jüri p. HERM’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 4 jaanuaril 1919 a. Zitri all, 8 jaanuaril 1919 a. Loksal, 11, 12 ja 13 jaanuaril 1919 a. Kundas ja 18 jaanuaril 1919 a. Hungenburgis.",
VRA-0306,VRK-1282,66eabcc92e92de098dfcc1a8,306,II/3,1920-06-11,"M/r. „Lennuki“ masina ruumi konduktorile Theodor Mihkli p. LEONOW’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 15 mail 1919 a. Krasnaja-Gorka all ja juuli kuul 1919 a. Düüna jõesuus.",
VRA-0307,VRK-2945,66eabdca2e92de098dfd15f0,307,II/3,1920-06-11,"Suurtükilaew „Tasuja“ wanemale komendorile Oswald Johani p. WALDMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus jaanuari kuul 1919 a. Wetla weski juures.",Täpsustus: vägiteo sooritas 5. jalaväepolgus teenides.
VRA-0308,VRK-1015,66eabc9a2e92de098dfcb430,308,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Andrei Kaarli p. KAUPMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Bulleni lahingus ja 30 juunil 1919 a. Ringenbergi wallamaja juures.",
VRA-0309,VRK-2860,66eabdbc2e92de098dfd119f,309,II/3,1920-06-11,"9 jalawäe polgu reamehele Jakob Jaani p. TÜRK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 30 juunil 1919 a. Ringenbergi wallamaja juures.",
VRA-0310,VRK-1671,66eabd032e92de098dfcd576,310,II/3,1920-06-11,"9 jalawäe polgu reamehele Aleksander Kadri p. NÄRIPÄÄ’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Bulleni juures.",
VRA-0311,VRK-0650,66eabc532e92de098dfca1aa,311,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Karl Gustawi p. JAKOBSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a.",
VRA-0312,VRK-0705,66eabc5d2e92de098dfca474,312,II/3,1920-06-11,"9 jalawäe polgu kapralile Hans Leena p JÕÕKS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 17 mail 1919 a. Kodjaki mõisa juures ja 20 juunil 1919 a. Lemsalu all.",
VRA-0313,VRK-1139,66eabcb22e92de098dfcba88,313,II/3,1920-06-11,"9 jalawäe polgu reamehele Jakob Peetri p KURM’ile, hinnates wahwust, mis Teie ülesnäitanud luurekäigul 20 juunil 1919 a. ja lahingus 17 detsembril 1919 a. Dubrowka küla all.",
VRA-0314,VRK-2417,66eabd772e92de098dfcfb48,314,II/3,1920-06-11,"9 jalawäe polgu reamehele Andres Andrese p. SAUGA’le, hinnates wahwust, mis Teie ülesnäitanud luurekäigul 25 nowembril 1919 a. Ja lahingus 17 detsembril 1919 a. Dubrowka küla all.",
VRA-0315,VRK-1376,66eabcd62e92de098dfcc67b,315,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Karl Juhani p. LÕHMUS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingutes 12 septembril 1919 a. Nowo-Pjätnitskoje küla all ja 27 nowembril 1919 a. Sala poolmõisa juures.",
VRA-0316,VRK-1054,66eabca12e92de098dfcb637,316,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Anton Peetri p. KOSE’le, hinnates wahwust, mis Teie ülesnäitanud lahingutes 11 oktoobril 1919 a. Jurkino küla waldamisel ja 17 detsembril 1919 a. Dubrowka küla all.",
VRA-0317,VRK-1895,66eabd252e92de098dfce09f,317,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Aleksander Jüri p. PÄRTELS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 10–11 augustil 1919 a. Weerino mõisa ja Aleksandrowskaja-Gorka küla all.",
VRA-0318,VRK-0747,66eabc652e92de098dfca6bd,318,II/3,1920-06-11,"9 jalawäe polgu kapralile Jaan Hendriku p. KÄÄR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 9 septembril ja 19 nowembril 1919 a.",
VRA-0319,VRK-0971,66eabc912e92de098dfcb1e6,319,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Herman Jakobi p. KLAASEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 23 juunil 1919 a. Engelhardshofi mõisa all.",
VRA-0320,VRK-0008,66eabbe52e92de098dfc8167,320,II/3,1920-06-11,"9 jalawäe polgu weltweebli kt. Hans Hansu p. ABRAM’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 nowembril 1919 a. Jurkino ja Koschkino külade all.",
VRA-0321,VRK-2843,66eabdba2e92de098dfd10dc,321,II/3,1920-06-11,"9 jalawäe polgu kapralile Mihkel Kusta p. TULIMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 juunil 1919 Weeweri talu juures.",
VRA-0322,VRK-0034,66eabbe92e92de098dfc82ae,322,II/3,1920-06-11,"9 jalawäe polgu kapralile Jüri Andrese p. AHTMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 aprillil 1919 a. Wiitina küla juures.",
VRA-0323,VRK-2928,66eabdc82e92de098dfd152d,323,II/3,1920-06-11,"9 jalawäe polgu kapralile Jaan Roosi p. WAHER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 9 augustil 1919 a. Aleksandrowskaja Gorka küla all.",
VRA-0324,VRK-0463,66eabc2f2e92de098dfc9846,324,II/3,1920-06-11,"9 jalawäe polgu kapralile Jaan Hansu p. HANSEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus augusti kuul 1919 a. Aleksandrowskaja-Gorka küla all.",Täpsustus: valitsuse otsusega 08.07.1938 arvati annetatuks Jaan HANSSON’ile.
VRA-0325,VRK-1574,66eabcf42e92de098dfcd061,325,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Mihkel Antoni p. MATS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 8 detsembril 1919 a. Dubrowka küla all.",
VRA-0326,VRK-2813,66eabdb42e92de098dfd0f58,326,II/3,1920-06-11,"9 jalawäe polgu reamehele Jaan Jakobi p. TOMSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 nowembril 1919 a. Dubrowka küla all.",
VRA-0327,VRK-0014,66eabbe52e92de098dfc81ac,327,II/3,1920-06-11,"9 jalawäe polgu reamehele Andrei Jaani p. AWIKSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 detsembril 1919 a. Marienhofi all.",
VRA-0328,VRK-0968,66eabc912e92de098dfcb1e8,328,II/3,1920-06-11,"1920 9 jalawäe polgu nooremale alamohwitserile Johann Juhani p. JAKOBSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 detsembril 1919 a. Sala küla all.",
VRA-0329,VRK-2845,66eabdba2e92de098dfd10de,329,II/3,1920-06-11,"9 jalawäe polgu reamehele Jaan Hindreku p. TUIT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 detsembril 1919 a Marienhofi mõisa all.",
VRA-0330,VRK-0827,66eabc752e92de098dfcaacc,330,II/3,1920-06-11,"9 jalawäe polgu kapralile Anton Hansu p. KAPSI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a. Dubrovka küla all.",
VRA-0331,VRK-1951,66eabd302e92de098dfce36b,331,II/3,1920-06-11,"9 jalawäe polgu kapralile Jüri Jüri p. PENTER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 nowembril 1919 a. Aleksandrowskaja-Gorka küla all.",
VRA-0332,VRK-2906,66eabdc42e92de098dfd13eb,332,II/3,1920-06-11,"9 jalawäe polgu reamehele Mihkel Mihkli p. MARTINSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 nowembril 1919 a. Aleksandrowskaja-Gorka küla all.",
VRA-0333,VRK-1502,66eabce92e92de098dfcccd0,333,II/3,1920-06-11,"9 jalawäe polgu nooremale alamohwitserile Otto Madli p. MÄNNIK’ule, hinnates wahwust, mis Teie ülesnäitanud lahingutes 22 nowembril 1919 a. Aleksandrowskaja-Gorka juures ja 12–14 ja 17 detsembril 1919 a. Dubrowka küla all.",
VRA-0334,VRK-2970,66eabdce2e92de098dfd1739,334,II/3,1920-06-11,"9 jalawäe polgu weltweeblile Julius Kaarli p. WARES’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 nowembril 1919 a. Koschkino küla all.",
VRA-0335,VRK-1439,66eabce02e92de098dfcc9c6,335,I/3,1920-05-12,"Sõjawägede Ülemjuhataja adjutandile, alamkapten Richard Kaarli p. MASING’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel oma wäsimata kaastööga sõjawäe organiseerimise ja korraldamise töös.",
VRA-0336,VRK-0127,66eabbf92e92de098dfc8742,336,I/3,1920-05-12,"Kindralstaabi Walitsuse Topograafia osakonna ülemale, alampolkownik Eduard Mihkeli p. BACH’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel oma wäsimata kaastööga sõjawäe organiseerimise ja korraldamise töös.",
VRA-0337,VRK-1959,66eabd312e92de098dfce3ed,337,I/3,1920-05-12,"Kindralstaabi Walitsuse Maakuulamise osakonna ülemale alampolkovnik Arthur PERNA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel oma wäsimata kaastööga sõjawäe organiseerimise ja korraldamise töös.",
