eid,mille_eest
66d878abf2daf46b3144d965,"9 jalawäe polgu 9 roodu reamehele Paul Hansu p. MOORITS’ale, hinnates wahwust, mis Teie ülesnäitanud lahingus 14 detsembril 1919 a. Koschkino küla all"
66d878abf2daf46b3144d961,"9 jalawäe polgu 9 roodu wanemale alamohwitserile August Johani p. SUMMATAWET’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 14 detsembril 1919 a. Koschkino küla all"
66d878abf2daf46b3144d960,"9 jalawäe polgu 9 roodu wanemale alamohwitserile Hans Hansu p. SCHEFFER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 nowembril 1919 a. Koschkino küla all"
66d878eaf2daf46b3144fe4d,"9 jalawäe polgu alamkaptenile Christoph MAASIK’ule, hinnates wahwust, mis Teie ülesnäitanud lahingus 13 märtsil 1919 a. Ikla küla juures"
66d878eaf2daf46b3144fe20,"9 jalawäe polgu alamkaptenile Johannes ALLIK’ule, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Bulleni mõisa all"
66d878dcf2daf46b3144f5e0,"9 jalawäe polgu alamkaptenile Paul LILLENBLADT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Lemsalu linna all"
66d878dcf2daf46b3144f607,"9 jalawäe polgu alampolkownikule Werner TROSSI’le, hinnates wahwust, mis Teie ülesnäitanud lahingutes 24–26 maini 1919 a. Wolmari linna all ja selle linna waldamisel"
66d878a8f2daf46b3144d7cc,"9 jalawäe polgu kapralile Anton Hansu p. KAPSI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a. Dubrovka küla all"
66d878a7f2daf46b3144d71b,"9 jalawäe polgu kapralile Hans Leena p JÕÕKS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 17 mail 1919 a. Kodjaki mõisa juures ja 20 juunil 1919 a. Lemsalu all"
66d878a8f2daf46b3144d772,"9 jalawäe polgu kapralile Jaan Hendriku p. KÄÄR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 9 septembril ja 19 nowembril 1919 a"
66d878a8f2daf46b3144d79f,"9 jalawäe polgu kapralile Jaan Roosi p. WAHER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 9 augustil 1919 a. Aleksandrowskaja Gorka küla all"
66d878ebf2daf46b3144fed1,"9 jalawäe polgu kapralile Johannes ESKUSSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 nowembril 1919 a. Koschkino küla all"
66d878dbf2daf46b3144f528,"9 jalawäe polgu kapralile Johannes TAMM’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 30 detsembril 1919 a. Sala küla all"
66d878a8f2daf46b3144d771,"9 jalawäe polgu kapralile Jüri Andrese p. AHTMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 aprillil 1919 a. Wiitina küla juures"
66d878a8f2daf46b3144d7cf,"9 jalawäe polgu kapralile Jüri Jüri p. PENTER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 nowembril 1919 a. Aleksandrowskaja-Gorka küla all"
66d878a8f2daf46b3144d776,"9 jalawäe polgu kapralile Mihkel Kusta p. TULIMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 juunil 1919 Weeweri talu juures"
66d878dcf2daf46b3144f5af,"9 jalawäe polgu kapralile Peeter MELTSAS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 17 aprillil 1919 a. Heinaste all ja 29 nowembril 1919 Jamburgi maantee ääres"
66d878eaf2daf46b3144fe4c,"9 jalawäe polgu leitnandile Johan TOMSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 ja 23 juunil 1919 a. Koltseni ja Engelhardshofi mõisate all"
66d878eaf2daf46b3144fe1d,"9 jalawäe polgu leitnandile Joosep MÜHLBACH’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 30 juunil 1919 a. Zarnikau mõisa juures"
66d878eaf2daf46b3144fe4b,"9 jalawäe polgu leitnandile Lembit KARJEL’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 19 nowembril 1919 a. Aleksandrowskaja-Gorka küla all"
66d878dcf2daf46b3144f5da,"9 jalawäe polgu leitnandile Richard TAALDER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 11 augustil 1919 a. ja 19 nowembril 1919 a. Aleksandrowskaja-Gorka all ja detsembrikuul 1919 a. Dubrowka küla juures"
66d878dcf2daf46b3144f5de,"9 jalawäe polgu leitnandile Tõnis WENTSEL’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 28 juunil 1919 a. Koiwa jõe ääres Ahowi mõisa juures ja 17 detsembril 1919 a. Dubrowka küla juures"
66d878a7f2daf46b3144d746,"9 jalawäe polgu nooremale alamohwitserile Aleksander Jüri p. PÄRTELS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 10–11 augustil 1919 a. Weerino mõisa ja Aleksandrowskaja-Gorka küla all"
66d878eaf2daf46b3144fe7c,"9 jalawäe polgu nooremale alamohwitserile Aleksander LUIK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18/19 mail 1919 a. Urnita juures"
66d878a7f2daf46b3144d718,"9 jalawäe polgu nooremale alamohwitserile Andrei Kaarli p. KAUPMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Bulleni lahingus ja 30 juunil 1919 a. Ringenbergi wallamaja juures"
66d878a7f2daf46b3144d747,"9 jalawäe polgu nooremale alamohwitserile Anton Peetri p. KOSE’le, hinnates wahwust, mis Teie ülesnäitanud lahingutes 11 oktoobril 1919 a. Jurkino küla waldamisel ja 17 detsembril 1919 a. Dubrowka küla all"
66d878eaf2daf46b3144fea4,"9 jalawäe polgu nooremale alamohwitserile Anton PORGAND’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Lemsalu linna all"
66d878a8f2daf46b3144d773,"9 jalawäe polgu nooremale alamohwitserile Herman Jakobi p. KLAASEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 23 juunil 1919 a. Engelhardshofi mõisa all"
66d878eaf2daf46b3144fea7,"9 jalawäe polgu nooremale alamohwitserile Jaan KLEIN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 detsembril 1919 a. Schweiska küla all"
66d878dbf2daf46b3144f582,"9 jalawäe polgu nooremale alamohwitserile Jaan MALKEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Bulleni mõisa all"
66d878a7f2daf46b3144d71a,"9 jalawäe polgu nooremale alamohwitserile Karl Gustawi p. JAKOBSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a"
66d878a7f2daf46b3144d748,"9 jalawäe polgu nooremale alamohwitserile Karl Juhani p. LÕHMUS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingutes 12 septembril 1919 a. Nowo-Pjätnitskoje küla all ja 27 nowembril 1919 a. Sala poolmõisa juures"
66d878eaf2daf46b3144fec2,"9 jalawäe polgu nooremale alamohwitserile Karl LAATSARUS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingutes 30 märtsil 1919 a. Heinaste all ja 28.–30 detsembril 1919 a. Marienhofi mõisas"
66d878a8f2daf46b3144d7a0,"9 jalawäe polgu nooremale alamohwitserile Mihkel Antoni p. MATS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 8 detsembril 1919 a. Dubrowka küla all"
66d878ebf2daf46b3144fed2,"9 jalawäe polgu nooremale alamohwitserile Modest KÜPPAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 12 detsembril 1919 a. Koschkino küla all"
66d878a9f2daf46b3144d7f8,"9 jalawäe polgu nooremale alamohwitserile Otto Madli p. MÄNNIK’ule, hinnates wahwust, mis Teie ülesnäitanud lahingutes 22 nowembril 1919 a. Aleksandrowskaja-Gorka juures ja 12–14 ja 17 detsembril 1919 a. Dubrowka küla all"
66d878dcf2daf46b3144f5db,"9 jalawäe polgu ohwitseri asetäitja Johann HOLSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 juulil 1919 a. Wana-Düüna ääres"
66d878acf2daf46b3144d9e7,"9 jalawäe polgu ratsa komando reamehele Peeter Hansu p. RUUSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 mail 1919 a. Staitseli wabrikus ja Kodjaki mõisas"
66d878acf2daf46b3144d9eb,"9 jalawäe polgu ratsakomando reamehele Peeter Juhani p. LEESMENT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 mail 1919 a. Heinastes Muna talu juures"
66d878a7f2daf46b3144d719,"9 jalawäe polgu reamehele Aleksander Kadri p. NÄRIPÄÄ’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 20 juunil 1919 a. Bulleni juures"
66d878a8f2daf46b3144d7a4,"9 jalawäe polgu reamehele Andrei Jaani p. AWIKSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 detsembril 1919 a. Marienhofi all"
66d878a7f2daf46b3144d744,"9 jalawäe polgu reamehele Andres Andrese p. SAUGA’le, hinnates wahwust, mis Teie ülesnäitanud luurekäigul 25 nowembril 1919 a. Ja lahingus 17 detsembril 1919 a. Dubrowka küla all"
66d878dbf2daf46b3144f556,"9 jalawäe polgu reamehele Andres HERMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 29 detsembril 1919 a. Sala küla all"
66d878dbf2daf46b3144f52c,"9 jalawäe polgu reamehele August JENSEN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 16 detsembril 1919 a. Sahonje küla all"
66d878dbf2daf46b3144f580,"9 jalawäe polgu reamehele August MÄGI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 nowembril 1919 a. Gorka mõisa all"
66d878dbf2daf46b3144f555,"9 jalawäe polgu reamehele Gawril TSCHERNOW’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 detsembril 1919 a. Sala küla all"
66d878a8f2daf46b3144d7cd,"9 jalawäe polgu reamehele Jaan Hindreku p. TUIT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 detsembril 1919 a Marienhofi mõisa all"
66d878a8f2daf46b3144d7a2,"9 jalawäe polgu reamehele Jaan Jakobi p. TOMSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 nowembril 1919 a. Dubrowka küla all"
66d878dbf2daf46b3144f584,"9 jalawäe polgu reamehele Jaan RAKKU’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 nowembril 1919 a. Kalmotka küla all"
66d878a7f2daf46b3144d717,"9 jalawäe polgu reamehele Jakob Jaani p. TÜRK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 30 juunil 1919 a. Ringenbergi wallamaja juures"
66d878a7f2daf46b3144d745,"9 jalawäe polgu reamehele Jakob Peetri p KURM’ile, hinnates wahwust, mis Teie ülesnäitanud luurekäigul 20 juunil 1919 a. ja lahingus 17 detsembril 1919 a. Dubrowka küla all"
66d878eaf2daf46b3144fea6,"9 jalawäe polgu reamehele Mihkel BAUER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 detsembril 1919 a. Sala küla all"
66d878a8f2daf46b3144d7cb,"9 jalawäe polgu reamehele Mihkel Mihkli p. MARTINSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 nowembril 1919 a. Aleksandrowskaja-Gorka küla all"
66d878dbf2daf46b3144f554,"9 jalawäe polgu reamehele Oskar UDIKAS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 28 detsembril 1919 a. Sala küla all"
66d878eaf2daf46b3144fe78,"9 jalawäe polgu reamehele Richard KIRSCHBAUM’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 23 juunil 1919 a"
66d8792af2daf46b31452604,"9 jalawäe polgu ülemale, alampolkownik Johan SCHMIDT’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel 9 jalawäepolgu organiseerimise, korraldamise ja juhtimise alal, eriti Narwa kaitsmisel 1919 a. Nowembri ja detsembri kuudel"
66d878a4f2daf46b3144d5af,"9 jalawäe polgu ülemale, alampolkownik Johann SCHMIDT’i-le, hinnates wahwust, mis Teie ülesnäitanud lahingutes – öösel 28 juunil 1919 a. Engelhardshofi mõisa juures ja 30 juunil 1919 a. Zarnikau küla waldamisel"
66d878f2f2daf46b31450364,"9 jalawäe polgu wanemale alamohwitserile Aleksander TAMSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 mail 1919 a. Lätimaal Muna talu juures"
66d878eaf2daf46b3144fe4a,"9 jalawäe polgu wanemale alamohwitserile August TIIT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes 19 mail 1919 a. Tikmatschi talu juures ja 3 detsembril 1919 a. Dubrowka kõrtsi juures"
66d878eaf2daf46b3144fe77,"9 jalawäe polgu wanemale alamohwitserile Juhan LIPMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 6 nowembril 1919 a. Aleksandrowskaja Gorka ja Kalmotka küla wahel"
66d878ebf2daf46b3144fed5,"9 jalawäe polgu wanemale alamohwitserile Martin TAMPUU’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 mail 1919 a. Muna talus"
66d878eaf2daf46b3144fe79,"9 jalawäe polgu wanemale alamohwitserile Rudolf HAUSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 30 detsembril 1919 Sala küla all"
66d878f0f2daf46b314501fb,"9 jalawäe polgu wanemale arstile Dr. Johannes Jaagu p WARES’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel oma wäsimata kaastööga sõjawäe terwishoiu alal"
66d878dbf2daf46b3144f559,"9 jalawäe polgu welskerile Eduard ALBOK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a. Sala küla juures"
66d878dbf2daf46b3144f581,"9 jalawäe polgu weltweebli kt. August LARM’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 23 mail 1919 a. Dreimanni ja Wene külade juures"
66d878a8f2daf46b3144d774,"9 jalawäe polgu weltweebli kt. Hans Hansu p. ABRAM’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 nowembril 1919 a. Jurkino ja Koschkino külade all"
66d878dbf2daf46b3144f553,"9 jalawäe polgu weltweeblile August ILWES’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 30 detsembril 1919 a. Sala küla all"
66d878a9f2daf46b3144d7f9,"9 jalawäe polgu weltweeblile Julius Kaarli p. WARES’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 nowembril 1919 a. Koschkino küla all"
66d878eaf2daf46b3144fea5,"9 jalawäe polgu weltweeblile Mihkel KOSK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 detsembril 1919 a. Sala küla all"
66d878eaf2daf46b3144fe7a,"9. jalawäe polgu kapralile Mart OINAS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus Mühlgrabeni all"
66d87922f2daf46b314520c6,"Admiral SINGCLAIR’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses kõige suurema heatahtluse ja plaanikindlusega noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87937f2daf46b31452dc1,"Agronoom Henrik TORNBERG’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud Eesti Wabadussõjas"
66d8792af2daf46b3145257e,"Ajutise Walitsuse liikmele August PEET’ile, hinnates kodanlisi teenuseid, mis Teie osutanud Ajutise Walitsuse liikmena iseseiswa Eesti riigi rajamisel"
66d87929f2daf46b31452552,"Ajutise Walitsuse liikmele August REI’le, hinnates kodanlisi teenuseid, mis Teie osutanud Ajutise Walitsuse liikmena iseseiswa Eesti riigi rajamisel. (Täpsustus: algul ei võtnud vastu põhjendusega, et tsiviilisikutele mittesõjaliste teenete eest ordenite annetamine ei ole kooskõlas vabariigi demokraatliku vaimuga. Võttis vastu 22.03.1936 Tallinnas oma kodus 50. sünnipäeval.)"
66d87929f2daf46b31452551,"Ajutise Walitsuse liikmele Eduard SÄKK’ile, hinnates kodanlisi teenuseid, mis Teie osutanud Ajutise Walitsuse liikmena iseseiswa Eesti riigi rajamisel"
66d87929f2daf46b31452527,"Ajutise Walitsuse liikmele Jaan TÕNISSON’ile, hinnates kodanlisi teenuseid, mis Teie osutanud Ajutise Walitsuse liikmena iseseiswa Eesti riigi rajamisel"
66d8792af2daf46b31452580,"Ajutise Walitsuse liikmele Johan KUKK’ele, hinnates kodanlisi teenuseid, mis Teie osutanud Ajutise Walitsuse liikmena iseseiswa Eesti riigi rajamisel"
66d8792af2daf46b3145257f,"Ajutise Walitsuse liikmele Jüri JAAKSON’le, hinnates kodanlisi teenuseid mis Teie osutanud Ajutise Walitsuse liikmena iseseiswa Eesti riigi rajamisel"
66d8792af2daf46b3145257d,"Ajutise Walitsuse liikmele Karl LUTS’ile, hinnates kodanlisi teenuseid, mis Teie osutanud Ajutise Walitsuse liikmena"
66d87929f2daf46b31452550,"Ajutise Walitsuse liikmele Nikolai KÖSTNER’ile, hinnates kodanlisi teenuseid, mis Teie osutanud Ajutise Walitsuse liikmena iseseiswa Eesti riigi rajamisel"
66d8792af2daf46b31452606,"Ajutisele Merejõudude Juhataja kohusetäitjale asekapten Johannes Jüri p. HERM’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel rannawalwe ja merewäe organiseerimisel, korraldamisel ja juhtimisel"
66d87923f2daf46b3145219f,"Alamleitnant Edgar Robert SINDALL’ile, R.N.R., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b31452173,"Alamleitnant Edward Roland BODLEY’le, R.N.R., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b31452176,"Alamleitnant Francis Walter HOWARD’ile, R.N.R., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b31452145,"Alamleitnant John Christian BOLDERO’le, R.N., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b31452174,"Alamleitnant Norman Eyre MORLEY’ile, R.N.R., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b314521a7,"Alamleitnant Osman Cyril GIDDY’le, R.N., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b31452175,"Alamleitnant Robert Leslie WRIGHT’i-le, R.N., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b31452172,"Alamleitnant Roland HUNTER-BLAIR’ile, N.R., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87923f2daf46b314521a1,"Alamleitnant Thomas Richard Guy USBORNE’le, R.N., hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses noore Eesti Wabariigi kasuks töötades ja teda aidates"
66d87908f2daf46b314510bf,"Alamlipnik Waldemar OLSSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87907f2daf46b31450fe0,"Alamlipnikule Peer LISELL’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87907f2daf46b31450fde,"Alamlipnikule Wiking WIBERG’ile hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451dc3,"Alamohwitser ALEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451d95,"Alamohwitser HAMNSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451dc5,"Alamohwitser KALLIO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451dc1,"Alamohwitser LAITAKARI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451def,"Alamohwitser VIRTALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8792cf2daf46b31452713,"Alamohwitseride kooli ülemale, Alampolkownik Emil Leonhardi p. KURSK’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud Wabadussõja kestusel oma wäsimata kaastööga sõjawäe organiseerimise ja korraldamise töös"
66d8791df2daf46b31451d67,"Alamohwitserile ANDSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791cf2daf46b31451d3b,"Alamohwitserile ASPELIN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451d94,"Alamohwitserile EKMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451d6b,"Alamohwitserile GRÖNQWIST’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791cf2daf46b31451d3c,"Alamohwitserile HALONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451d97,"Alamohwitserile HELMINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791cf2daf46b31451d3d,"Alamohwitserile JÄRVINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451d6a,"Alamohwitserile JOSEFSSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451d96,"Alamohwitserile KIWI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791cf2daf46b31451d3a,"Alamohwitserile KUSCHINOFF’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791cf2daf46b31451d3e,"Alamohwitserile MALMBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
