Kavaler_EID,Surname,Forename,Name
66d84c68f2daf46b31442d6b,LEISNER,Jaan,"LEISNER, Jaan"
66d84c68f2daf46b31442d72,HALLIKU,Arthur-Johannes,"HALLIKU, Arthur-Johannes"
66d84c68f2daf46b31442d70,MAISAAR,Jaanus-Karl,"MAISAAR, Jaanus-Karl"
66d84c6af2daf46b31442d8d,KLEMENT,Johannes,"KLEMENT, Johannes"
66d84c6af2daf46b31442d92,PÄRN,Juhan,"PÄRN, Juhan"
66d84c6af2daf46b31442d8f,PRIIMA,Oskar-Johannes,"PRIIMA, Oskar-Johannes"
66d84c6af2daf46b31442d8e,LEPPIK,Arnold,"LEPPIK, Arnold"
66d84c6af2daf46b31442d90,ELISTE,Jaan,"ELISTE, Jaan"
66d84c6cf2daf46b31442db2,ERDMANN,Heinrich,"ERDMANN, Heinrich"
66d84c6cf2daf46b31442db5,OHAK,Mihkel,"OHAK, Mihkel"
66d84c6cf2daf46b31442db3,JÕELAID,Henrik,"JÕELAID, Henrik"
66d84c6cf2daf46b31442db4,LAUS,Hain,"LAUS, Hain"
66d84c6cf2daf46b31442db6,PERE,Mihhail,"PERE, Mihhail"
66d84c6df2daf46b31442ddd,HIRV,Paul-August,"HIRV, Paul-August"
66d84c6df2daf46b31442dd6,NÄRSKA,August,"NÄRSKA, August"
66d84c6df2daf46b31442dd8,RAUDLEHT,Jüri,"RAUDLEHT, Jüri"
66d84c6df2daf46b31442dd7,MARTIN,Vassili,"MARTIN, Vassili"
66d84c6df2daf46b31442dd5,ILME,Ernst-August,"ILME, Ernst-August"
66d84c6df2daf46b31442dfb,FRIEDRICHSON,Evald,"FRIEDRICHSON, Evald"
66d84c6df2daf46b31442dfa,LASN,Juhan,"LASN, Juhan"
66d84c6df2daf46b31442df8,NUUT,Jaan,"NUUT, Jaan"
66d84c6df2daf46b31442dfc,KOOT,Peeter-Ernst,"KOOT, Peeter-Ernst"
66d84c6df2daf46b31442df9,PEEDIMAA,Mihail,"PEEDIMAA, Mihail"
66d84c6df2daf46b31442e1b,TAMMANN,August,"TAMMANN, August"
66d84c6df2daf46b31442e1c,ERM,Hans,"ERM, Hans"
66d84c6df2daf46b31442e1d,TUISK,August,"TUISK, August"
66d84c6df2daf46b31442e1e,KOIK,Nikolai,"KOIK, Nikolai"
66d84c6df2daf46b31442e1f,SEITAM,Jüri,"SEITAM, Jüri"
66d84c6ef2daf46b31442e3e,MEIDLA,Eduard,"MEIDLA, Eduard"
66d84c6ef2daf46b31442e41,MUST,Magnus,"MUST, Magnus"
66d84c6ef2daf46b31442e40,PARVET,Oskar,"PARVET, Oskar"
66d84c6ef2daf46b31442e3f,SOOVIK,Kristjan,"SOOVIK, Kristjan"
66d84c6ef2daf46b31442e42,TISLER,August,"TISLER, August"
66d84c6ef2daf46b31442e61,SAKS,Karl,"SAKS, Karl"
66d84c6ef2daf46b31442e63,OTTEP,Johan,"OTTEP, Johan"
66d84c6ef2daf46b31442e62,VELDEMANN,Jaan,"VELDEMANN, Jaan"
66d84c6ef2daf46b31442e65,REISMANN,Eduard-Martin,"REISMANN, Eduard-Martin"
66d84c6ef2daf46b31442e64,KEPMANN,Martin-Alexander,"KEPMANN, Martin-Alexander"
66d84c6ef2daf46b31442e86,KOLK,Eduard,"KOLK, Eduard"
66d84c6ef2daf46b31442e85,KULDSEPP,Hans,"KULDSEPP, Hans"
66d84c6ef2daf46b31442e87,KULDNA,Johannes,"KULDNA, Johannes"
66d84c6ef2daf46b31442e88,HUNT,Karl,"HUNT, Karl"
66d84c6ef2daf46b31442e84,JAAKSON,Jaan,"JAAKSON, Jaan"
66d84c6ff2daf46b31442ea7,TILK,Mihkel,"TILK, Mihkel"
66d84c6ff2daf46b31442ea9,ANDREKSON,Johan,"ANDREKSON, Johan"
66d84c6ff2daf46b31442ea8,TÄHISTE,Juhan,"TÄHISTE, Juhan"
66d84c6ff2daf46b31442eaa,MERELA,Jaan,"MERELA, Jaan"
66d84c6ff2daf46b31442eab,LINDE,Mihkel,"LINDE, Mihkel"
66d84c6ff2daf46b31442ecc,VIDRIK,Jaan,"VIDRIK, Jaan"
66d84c6ff2daf46b31442ee6,ROOSMAA,Karel,"ROOSMAA, Karel"
66d84c6ff2daf46b31442eca,LAARMANN,Jaan-Raimund,"LAARMANN, Jaan-Raimund"
66d84c6ff2daf46b31442ecb,KARLSON,Jaan,"KARLSON, Jaan"
66d84c6ff2daf46b31442ecd,PILLI,Voldemar,"PILLI, Voldemar"
66d84c70f2daf46b31442ef0,KASKLA,Jüri,"KASKLA, Jüri"
66d84c70f2daf46b31442eed,JAANIMETS,Karl,"JAANIMETS, Karl"
66d84c70f2daf46b31442ef1,TÕNISSON,Jüri,"TÕNISSON, Jüri"
66d84c70f2daf46b31442eee,PALMISTE,Peeter,"PALMISTE, Peeter"
66d84c70f2daf46b31442eef,TREU,Ants,"TREU, Ants"
66d84c70f2daf46b31442f11,VAHTRE,Voldemar,"VAHTRE, Voldemar"
66d84c70f2daf46b31442f10,PUKK,Johannes,"PUKK, Johannes"
66d84c70f2daf46b31442f16,HORN,Julius,"HORN, Julius"
66d84c70f2daf46b31442f15,SUUR,Jaan,"SUUR, Jaan"
66d84c70f2daf46b31442f13,REISMA,Hendrik,"REISMA, Hendrik"
66d84c70f2daf46b31442f35,TOMISTE,Aleksander,"TOMISTE, Aleksander"
66d84c70f2daf46b31442f36,MEISTER,Kristjan,"MEISTER, Kristjan"
66d84c70f2daf46b31442f34,PÄRNPUU,Nikolai,"PÄRNPUU, Nikolai"
66d84c70f2daf46b31442f33,URTIN,Jaan-Alfred,"URTIN, Jaan-Alfred"
66d84c70f2daf46b31442f37,KUUSKAND,Jakob-August,"KUUSKAND, Jakob-August"
66d84c70f2daf46b31442f56,KRUUS,Hans,"KRUUS, Hans"
66d84c70f2daf46b31442f59,SEPRE,Konstantin,"SEPRE, Konstantin"
66d84c70f2daf46b31442f57,UEGEINAM,Voldemar,"UEGEINAM, Voldemar"
66d84c70f2daf46b31442f58,TAMM,Johannes-Eduard,"TAMM, Johannes-Eduard"
66d84c70f2daf46b31442f5a,FEOFANOV,Peeter,"FEOFANOV, Peeter"
66d84c71f2daf46b31442f7a,JÜRIMA,Egbert-Michael,"JÜRIMA, Egbert-Michael"
66d84c71f2daf46b31442f7c,PODRÄTSIK,Karl,"PODRÄTSIK, Karl"
66d84c71f2daf46b31442f7b,MAIDE,Jaan,"MAIDE, Jaan"
66d84c71f2daf46b31442f79,PIKBERG,Jüri,"PIKBERG, Jüri"
66d84c71f2daf46b31442f7e,KURG,Johann-Eduard,"KURG, Johann-Eduard"
66d84c71f2daf46b31442f9f,PENNAR,Johannes,"PENNAR, Johannes"
66d84c71f2daf46b31442f9e,PARTEI,August,"PARTEI, August"
66d84c71f2daf46b31442f9c,TURJAKAS,Aleksander,"TURJAKAS, Aleksander"
66d84c71f2daf46b31442f9d,ELLAMAA,Osvald,"ELLAMAA, Osvald"
66d84c71f2daf46b31442fa0,SUITS,Nikolai,"SUITS, Nikolai"
66d84c71f2daf46b31442fbf,BERGERT,Karla,"BERGERT, Karla"
66d84c71f2daf46b31442fc0,KIRT,Peeter,"KIRT, Peeter"
66d84c71f2daf46b31442fc1,TAMMISTE,Johan,"TAMMISTE, Johan"
66d84c71f2daf46b31442fc2,NOOL,Paul-Eduard,"NOOL, Paul-Eduard"
66d84c71f2daf46b31442fc3,SALUMETS,Jüri,"SALUMETS, Jüri"
66d84c71f2daf46b31442fe6,ALTOA,Aleksander,"ALTOA, Aleksander"
66d84c71f2daf46b31442fe2,TOMBERG,Rein,"TOMBERG, Rein"
66d84c71f2daf46b31442fe5,RUBIS,Johannes,"RUBIS, Johannes"
66d84c71f2daf46b31442fe3,PENSA,Johannes,"PENSA, Johannes"
66d84c71f2daf46b31442fe4,KADAKSAAR,Aleksander,"KADAKSAAR, Aleksander"
66d84c72f2daf46b31443009,PINKA,Karl-Julius,"PINKA, Karl-Julius"
66d84c72f2daf46b31443008,AAS,Rudolf,"AAS, Rudolf"
66d84c72f2daf46b31443007,TÕRUVERE,Voldemar,"TÕRUVERE, Voldemar"
66d84c72f2daf46b31443006,VERTMANN,Karla,"VERTMANN, Karla"
66d84c72f2daf46b31443005,VAO,August-Johannes,"VAO, August-Johannes"
66d84c72f2daf46b3144302b,REINART,Martin,"REINART, Martin"
66d84c72f2daf46b31443029,KIVILO,Martin-Johannes,"KIVILO, Martin-Johannes"
66d84c72f2daf46b31443028,KOOLMANN,Aleksander,"KOOLMANN, Aleksander"
66d84c72f2daf46b3144302a,SAAR,Vassili,"SAAR, Vassili"
66d84c72f2daf46b3144302d,KUNDER,Aleksander,"KUNDER, Aleksander"
66d84c72f2daf46b3144304d,PALM,Johannes,"PALM, Johannes"
66d84c72f2daf46b3144304b,KANGUR,Heinrich,"KANGUR, Heinrich"
66d84c72f2daf46b31443055,VENDLA,Tõnis,"VENDLA, Tõnis"
66d84c72f2daf46b3144304e,RANNUS,Johannes,"RANNUS, Johannes"
66d84c72f2daf46b3144304c,OTS,August,"OTS, August"
66d84c72f2daf46b3144306e,ANNI,Anton,"ANNI, Anton"
66d84c72f2daf46b31443070,VINK,Aleksander,"VINK, Aleksander"
66d84c72f2daf46b31443071,PÄRN,Jaan,"PÄRN, Jaan"
66d84c72f2daf46b3144306f,KIVILO,Rudolf,"KIVILO, Rudolf"
66d84c72f2daf46b31443075,OEHREN,Erich-Bernhard,"OEHREN, Erich-Bernhard"
66d84c73f2daf46b31443094,PILVE,Anton,"PILVE, Anton"
66d84c73f2daf46b31443092,VÄSTRIK,Heinrich-Aleksander,"VÄSTRIK, Heinrich-Aleksander"
66d84c73f2daf46b31443091,SAUESELG,Artur-Aleksander,"SAUESELG, Artur-Aleksander"
66d84c73f2daf46b31443093,TOMPS,August,"TOMPS, August"
66d84c73f2daf46b31443096,KRUUSTAMM,Karl,"KRUUSTAMM, Karl"
66d84c73f2daf46b314430b5,TENNMANN,August-Johan-Christoph,"TENNMANN, August-Johan-Christoph"
66d84c73f2daf46b314430b4,LEPPIKSON,Arhalt-Julius,"LEPPIKSON, Arhalt-Julius"
66d84c73f2daf46b314430b6,EINPAUL,Aleksander,"EINPAUL, Aleksander"
66d84c73f2daf46b314430b8,KOLJONEN,Tuomas Vilho,"KOLJONEN, Tuomas Vilho"
66d84c73f2daf46b314430b7,POLLISINSKI,Oskar,"POLLISINSKI, Oskar"
66d84c73f2daf46b314430d7,VAHUL,Herman,"VAHUL, Herman"
66d84c73f2daf46b314430da,KALIKORM,Heinrich-Martin,"KALIKORM, Heinrich-Martin"
66d84c73f2daf46b314430d8,PENTER,Aleksander,"PENTER, Aleksander"
66d84c73f2daf46b314430d9,KAARE,Arnold-Theodor,"KAARE, Arnold-Theodor"
66d84c73f2daf46b314430dc,MÜÜRIK,Aleksander,"MÜÜRIK, Aleksander"
66d84c74f2daf46b314430fd,KESKÜLA,Albert,"KESKÜLA, Albert"
66d84c74f2daf46b314430fa,KUUSI,Aleksander,"KUUSI, Aleksander"
66d84c74f2daf46b314430fc,UMMELAS,Ado,"UMMELAS, Ado"
66d84c74f2daf46b314430ff,PALMET,Aleksander,"PALMET, Aleksander"
66d84c74f2daf46b314430fb,HEINZE,Otto-Emil-Eduard,"HEINZE, Otto-Emil-Eduard"
66d84c74f2daf46b31443121,ALLMANN,Alfred,"ALLMANN, Alfred"
66d84c74f2daf46b3144311e,KIPPAR,Johannes,"KIPPAR, Johannes"
66d84c74f2daf46b31443120,JÜRIMAA,Johannes,"JÜRIMAA, Johannes"
66d84c74f2daf46b3144311f,MITTAAL,Heinrich-Rudolf,"MITTAAL, Heinrich-Rudolf"
66d84c74f2daf46b3144311d,TOMINGAS,Johannes,"TOMINGAS, Johannes"
66d84c74f2daf46b31443141,SUUP,August,"SUUP, August"
66d84c74f2daf46b31443140,PEDAK,August-Eduard,"PEDAK, August-Eduard"
66d84c74f2daf46b31443142,VAHT,Hugo,"VAHT, Hugo"
66d84c74f2daf46b31443144,OSKAR,Eduard,"OSKAR, Eduard"
66d84c74f2daf46b31443143,NIGULAS,Hugo,"NIGULAS, Hugo"
66d84c75f2daf46b3144316e,KIMMEL,Karl,"KIMMEL, Karl"
66d84c75f2daf46b3144316d,PIIBELEHT,Richard,"PIIBELEHT, Richard"
66d84c75f2daf46b3144316c,PAABUSK,Jakob,"PAABUSK, Jakob"
66d84c75f2daf46b3144316a,JOHANNSON,Arthur,"JOHANNSON, Arthur"
66d84c75f2daf46b3144316b,JOASTE,Elmar,"JOASTE, Elmar"
66d84c75f2daf46b3144318d,HANSON,Paul,"HANSON, Paul"
66d84c75f2daf46b3144318f,STURM,Hugo,"STURM, Hugo"
66d84c75f2daf46b31443195,SOOVERE,August,"SOOVERE, August"
66d84c75f2daf46b31443190,PUUSEPP,Oskar-Johannes,"PUUSEPP, Oskar-Johannes"
66d84c75f2daf46b3144318e,LEEMAN,Boris,"LEEMAN, Boris"
66d84c75f2daf46b314431b1,HOLBERG,Johan,"HOLBERG, Johan"
66d84c75f2daf46b314431b0,KRASTIN,Valfried,"KRASTIN, Valfried"
66d84c75f2daf46b314431b4,MAHNKE,Christoph-Friedrich-Johannes,"MAHNKE, Christoph-Friedrich-Johannes"
66d84c75f2daf46b314431b2,YLLÖ,Andreas,"YLLÖ, Andreas"
66d84c75f2daf46b314431b3,MAANIIDI,August,"MAANIIDI, August"
66d84c76f2daf46b314431d4,TAMBERG,Villem,"TAMBERG, Villem"
66d84c76f2daf46b314431d3,VEINPERE,Erich-Christoph,"VEINPERE, Erich-Christoph"
66d84c76f2daf46b314431d5,KUNINGAS,Sergei,"KUNINGAS, Sergei"
66d84c76f2daf46b314431d7,ARJAK,Johan,"ARJAK, Johan"
66d84c76f2daf46b314431d6,PEERNA,Paul,"PEERNA, Paul"
66d84c76f2daf46b314431f6,MÄNDOJA,Karl-Eduard,"MÄNDOJA, Karl-Eduard"
66d84c76f2daf46b314431f8,JONSON,Gustav,"JONSON, Gustav"
66d84c76f2daf46b314431f7,ORAV,August,"ORAV, August"
66d84c76f2daf46b314431f9,MAIDE,Eduard,"MAIDE, Eduard"
66d84c76f2daf46b314431fb,ERVIN,Aleksander,"ERVIN, Aleksander"
66d84c76f2daf46b3144321b,PAAP,Jaan,"PAAP, Jaan"
66d84c76f2daf46b31443219,KOITLA,Jakob,"KOITLA, Jakob"
66d84c76f2daf46b3144321a,BLUMFELDT,Karl,"BLUMFELDT, Karl"
66d84c76f2daf46b3144321d,ROSENBERG,Karl,"ROSENBERG, Karl"
66d84c76f2daf46b3144321c,ROSENSTRAUCH,Arnold,"ROSENSTRAUCH, Arnold"
66d84c76f2daf46b31443240,KÜTTIS,Johannes,"KÜTTIS, Johannes"
66d84c76f2daf46b3144323e,HÄELME,Aleksander-Johannes,"HÄELME, Aleksander-Johannes"
66d84c76f2daf46b3144323c,GROSSBERGER,Erich-Nicolai,"GROSSBERGER, Erich-Nicolai"
66d84c76f2daf46b3144323d,VAHARO,Rudolf,"VAHARO, Rudolf"
66d84c76f2daf46b3144323f,MILLER,Hans,"MILLER, Hans"
66d84c77f2daf46b31443260,SIRK,Arthur-Johannes,"SIRK, Arthur-Johannes"
66d84c77f2daf46b31443262,KALLASTE,Georg,"KALLASTE, Georg"
66d84c77f2daf46b31443261,SARV,Jaan,"SARV, Jaan"
66d84c77f2daf46b3144325f,KOLLOM,Gustav,"KOLLOM, Gustav"
66d84c77f2daf46b31443263,KUSSAL,Eduard,"KUSSAL, Eduard"
66d84c77f2daf46b31443282,EINER,Osvald-August,"EINER, Osvald-August"
66d84c77f2daf46b31443284,UUS,Arthur,"UUS, Arthur"
66d84c77f2daf46b31443283,TANNER,Felix-Johann,"TANNER, Felix-Johann"
66d84c77f2daf46b31443286,VIILIP,Artur,"VIILIP, Artur"
66d84c77f2daf46b31443287,GURJANOV,Nikolai,"GURJANOV, Nikolai"
66d84c77f2daf46b314432a9,VINKLER,Johannes,"VINKLER, Johannes"
66d84c77f2daf46b314432a5,VARE,Jaan,"VARE, Jaan"
66d84c77f2daf46b314432a6,KOERN,August,"KOERN, August"
66d84c77f2daf46b314432a7,LUBERG,Heinrich,"LUBERG, Heinrich"
66d84c77f2daf46b314432a8,RENNIT,Nikolai,"RENNIT, Nikolai"
66d84c77f2daf46b314432cb,KITS,Johannes,"KITS, Johannes"
66d84c77f2daf46b314432c8,LUIK,Tõnu,"LUIK, Tõnu"
66d84c77f2daf46b314432ca,RESSAR,Edgar-Osvald,"RESSAR, Edgar-Osvald"
66d84c77f2daf46b314432c9,KÜTT,Georg,"KÜTT, Georg"
66d84c77f2daf46b314432cd,KÄRMAS,Johan,"KÄRMAS, Johan"
66d84c78f2daf46b314432ee,IBRUS,Hellmuth-Matthias,"IBRUS, Hellmuth-Matthias"
66d84c78f2daf46b314432eb,KUBU,Heinrich-August,"KUBU, Heinrich-August"
66d84c78f2daf46b314432ec,NORMAN,Johannes-Theodor,"NORMAN, Johannes-Theodor"
66d84c78f2daf46b314432ed,LIPPUS,Johannes,"LIPPUS, Johannes"
66d84c78f2daf46b314432ef,STAHL,Johann,"STAHL, Johann"
66d84c78f2daf46b3144330f,PINDING,Siegfried-Theodor-Leopold,"PINDING, Siegfried-Theodor-Leopold"
66d84c78f2daf46b3144330e,VEIGELIN,Georg,"VEIGELIN, Georg"
66d84c78f2daf46b31443310,PEELMAN,Martin,"PEELMAN, Martin"
66d84c78f2daf46b31443311,PIHELGAS,Armand-Friedrich,"PIHELGAS, Armand-Friedrich"
66d84c78f2daf46b31443313,STEIN,August-Eduard,"STEIN, August-Eduard"
66d84c78f2daf46b31443332,SÜTT,Richard,"SÜTT, Richard"
66d84c78f2daf46b31443335,KARJEL,Juko,"KARJEL, Juko"
66d84c78f2daf46b31443331,SAAR,Ernst,"SAAR, Ernst"
66d84c78f2daf46b31443334,ALLIK,Jaan,"ALLIK, Jaan"
66d84c78f2daf46b31443333,MAISMA,Juhan,"MAISMA, Juhan"
66d84c78f2daf46b31443355,TOOMSAR,Juhan,"TOOMSAR, Juhan"
66d84c78f2daf46b31443357,MAASIK,Kristov,"MAASIK, Kristov"
66d84c78f2daf46b31443356,LAURITS,Karl-Johann,"LAURITS, Karl-Johann"
66d84c78f2daf46b31443358,KARJEL,Lembit,"KARJEL, Lembit"
66d84c78f2daf46b31443354,TIIT,August-Jaan-Martin,"TIIT, August-Jaan-Martin"
66d84c79f2daf46b3144337b,LUIK,Aleksander,"LUIK, Aleksander"
66d84c79f2daf46b31443377,KIRSCHBAUM,Richard-Johann,"KIRSCHBAUM, Richard-Johann"
66d84c79f2daf46b31443379,LIPMANN,Johan-Arthur,"LIPMANN, Johan-Arthur"
66d84c79f2daf46b3144337a,ORUMETS,Märt-Villem-Hendrik,"ORUMETS, Märt-Villem-Hendrik"
66d84c79f2daf46b31443378,HAASMA,Rudolf,"HAASMA, Rudolf"
66d84c79f2daf46b3144339e,BAUER,Mihkel,"BAUER, Mihkel"
66d84c79f2daf46b3144339a,PORGAND,Anton,"PORGAND, Anton"
66d84c79f2daf46b3144339c,LAATSARUS,Karl,"LAATSARUS, Karl"
66d84c79f2daf46b3144339d,KOIDU,Jaan,"KOIDU, Jaan"
66d84c79f2daf46b3144339b,KOSK,Mihkel,"KOSK, Mihkel"
66d84c79f2daf46b314433bf,KÜPPAR,Modest,"KÜPPAR, Modest"
66d84c79f2daf46b314433c4,TAMPU,Martin,"TAMPU, Martin"
66d84c79f2daf46b314433c0,ERIKSON,August,"ERIKSON, August"
66d84c79f2daf46b314433be,JÕGI,Eduard,"JÕGI, Eduard"
66d84c79f2daf46b314433c2,LIND,Karl,"LIND, Karl"
66d84c79f2daf46b314433e1,KARLSON,August,"KARLSON, August"
66d84c79f2daf46b314433e3,KURS,Voldemar,"KURS, Voldemar"
66d84c79f2daf46b314433e6,ARAK,Viktor,"ARAK, Viktor"
66d84c79f2daf46b314433e2,ANDERSON,Bruno,"ANDERSON, Bruno"
66d84c79f2daf46b314433e5,KANGRO,René-Paul-Ferdinand,"KANGRO, René-Paul-Ferdinand"
66d84c7af2daf46b31443407,AMOS,Arnold-Johannes,"AMOS, Arnold-Johannes"
66d84c7af2daf46b31443408,KASK,Heinrich,"KASK, Heinrich"
66d84c7af2daf46b31443406,REISKA,Richard,"REISKA, Richard"
66d84c7af2daf46b31443405,KALJUSTE,Rudolf,"KALJUSTE, Rudolf"
66d84c7af2daf46b31443404,SUIMETS,Karl-August,"SUIMETS, Karl-August"
66d84c7af2daf46b31443428,MAIDLA,Aleksander,"MAIDLA, Aleksander"
66d84c7af2daf46b31443427,KAIO,Johannes,"KAIO, Johannes"
66d84c7af2daf46b31443429,KUKK,Johannes,"KUKK, Johannes"
66d84c7af2daf46b3144342a,VAIDLA,Richard-Oskar,"VAIDLA, Richard-Oskar"
66d84c7af2daf46b3144342b,JENS,Hugo-Johannes,"JENS, Hugo-Johannes"
66d84c7af2daf46b3144344a,KRULL,Leonhard-Johann,"KRULL, Leonhard-Johann"
66d84c7af2daf46b3144344c,SABBE,Rudolf,"SABBE, Rudolf"
66d84c7af2daf46b3144344b,LASS,Oskar,"LASS, Oskar"
66d84c7af2daf46b3144344d,SIPELGAS,Jaan,"SIPELGAS, Jaan"
66d84c7af2daf46b3144344f,LINNO,Richard-Johannes,"LINNO, Richard-Johannes"
66d84c7af2daf46b31443470,TÕNS,Jüri,"TÕNS, Jüri"
66d84c7af2daf46b31443471,METS,Aleksander,"METS, Aleksander"
66d84c7af2daf46b3144346d,SAMPKA,Alfred,"SAMPKA, Alfred"
66d84c7af2daf46b3144346e,VARNER,Anton-Hans,"VARNER, Anton-Hans"
66d84c7af2daf46b3144346f,PATTAK,Joann,"PATTAK, Joann"
66d84c7bf2daf46b31443494,LILL,August,"LILL, August"
66d84c7bf2daf46b31443491,REBINA,Hermann,"REBINA, Hermann"
66d84c7bf2daf46b31443490,MÄTAS,Jaan,"MÄTAS, Jaan"
66d84c7bf2daf46b31443493,RUVAL,Priidik,"RUVAL, Priidik"
66d84c7bf2daf46b31443492,TOMASBERG,August,"TOMASBERG, August"
66d84c7bf2daf46b314434b3,AASJÕE,Madis,"AASJÕE, Madis"
66d84c7bf2daf46b314434b6,KIVILO,Eik,"KIVILO, Eik"
66d84c7bf2daf46b314434b5,KULL,August,"KULL, August"
66d84c7bf2daf46b314434b7,KOPPEL,Jakob-Johannes,"KOPPEL, Jakob-Johannes"
66d84c7bf2daf46b314434b4,URITAM,Richard,"URITAM, Richard"
66d84c7bf2daf46b314434d7,KROMEL,Gustav-Karl,"KROMEL, Gustav-Karl"
66d84c7bf2daf46b314434d9,ECKSTEIN,Hugo-Edgar,"ECKSTEIN, Hugo-Edgar"
66d84c7bf2daf46b314434da,DAMPF,Villiam-Andreas,"DAMPF, Villiam-Andreas"
66d84c7bf2daf46b314434d6,SULG,Oskar,"SULG, Oskar"
66d84c7bf2daf46b314434d8,PÄRG,Rein,"PÄRG, Rein"
66d84c7cf2daf46b314434fa,KABUR,Peeter,"KABUR, Peeter"
66d84c7cf2daf46b314434f9,REISBERG,Arthur-Eduard,"REISBERG, Arthur-Eduard"
66d84c7cf2daf46b314434fc,TOMINGAS,August-Reinhold,"TOMINGAS, August-Reinhold"
66d84c7cf2daf46b314434fb,UBAKIVI,Roman,"UBAKIVI, Roman"
66d84c7cf2daf46b314434fd,WHITE,Hereward,"WHITE, Hereward"
66d84c7cf2daf46b31443521,HUNTER,William,"HUNTER, William"
66d84c7cf2daf46b3144351e,RANSON,John R.,"RANSON, John R."
66d84c7cf2daf46b31443520,TOLMOFF,Oskar,"TOLMOFF, Oskar"
66d84c7cf2daf46b3144351c,KUNNUS,Paul-Alexander,"KUNNUS, Paul-Alexander"
66d84c7cf2daf46b3144351d,AINDT,Eduard-Voldemar,"AINDT, Eduard-Voldemar"
66d84c7cf2daf46b3144353f,LAATS,Artur-Johannes,"LAATS, Artur-Johannes"
66d84c7cf2daf46b31443541,SIMMO,Anton,"SIMMO, Anton"
66d84c7cf2daf46b31443540,LIIV,Vilhelm-Heinrich,"LIIV, Vilhelm-Heinrich"
66d84c7cf2daf46b31443542,VIENBERG,Rudolf,"VIENBERG, Rudolf"
66d84c7cf2daf46b31443543,ÕSSO,Leonhard,"ÕSSO, Leonhard"
66d84c7cf2daf46b31443563,VASSIL,August-Voldemar,"VASSIL, August-Voldemar"
66d84c7cf2daf46b31443564,ANANITŠ,Mihhail,"ANANITŠ, Mihhail"
66d84c7cf2daf46b31443565,SAALISTE,Jüri,"SAALISTE, Jüri"
66d84c7cf2daf46b31443566,KOOK,August-Eduard,"KOOK, August-Eduard"
66d84c7cf2daf46b31443562,TRUBOK,Julius,"TRUBOK, Julius"
66d84c7df2daf46b3144358c,SILVER,Mihkel,"SILVER, Mihkel"
66d84c7df2daf46b31443585,TRAUT,Rudolf-Aleksander,"TRAUT, Rudolf-Aleksander"
66d84c7df2daf46b31443586,KUTSER,Eduard,"KUTSER, Eduard"
66d84c7df2daf46b31443587,PETERSON,Nikolai,"PETERSON, Nikolai"
66d84c7df2daf46b31443588,LIMBERG,Ernst-Karl-Johannes,"LIMBERG, Ernst-Karl-Johannes"
66d84c7df2daf46b314435aa,LANTOV,Albrecht-Ferdinand,"LANTOV, Albrecht-Ferdinand"
66d84c7df2daf46b314435a8,LUIGA,Hans,"LUIGA, Hans"
66d84c7df2daf46b314435ab,MÄNNIK,Villem,"MÄNNIK, Villem"
66d84c7df2daf46b314435a9,JÄRVER,Juhan,"JÄRVER, Juhan"
66d84c7df2daf46b314435ad,ORG,Jaan,"ORG, Jaan"
66d84c7df2daf46b314435cb,ALUPERE,Jaan,"ALUPERE, Jaan"
66d84c7df2daf46b314435cd,TAMM,Joosep,"TAMM, Joosep"
66d84c7df2daf46b314435cc,REKK,Karl,"REKK, Karl"
66d84c7df2daf46b314435d0,RÜÜTEL,Alfred,"RÜÜTEL, Alfred"
66d84c7df2daf46b314435ce,JÜRIMÄE,Aleksander,"JÜRIMÄE, Aleksander"
66d84c7df2daf46b314435f1,LAOS,Hans,"LAOS, Hans"
66d84c7df2daf46b314435ee,KUURBERG,August,"KUURBERG, August"
66d84c7df2daf46b314435ef,TRUU,Alfrd-Georg,"TRUU, Alfrd-Georg"
66d84c7df2daf46b314435f0,VARES,Johannes,"VARES, Johannes"
66d84c7df2daf46b314435f3,ERLER,Erich-Johann-Constantin,"ERLER, Erich-Johann-Constantin"
66d84c7ef2daf46b31443612,LEPP,Albert-Eduard,"LEPP, Albert-Eduard"
66d84c7ef2daf46b31443614,LIPS,Peeter,"LIPS, Peeter"
66d84c7ef2daf46b31443615,JAKOBSON,Gustav,"JAKOBSON, Gustav"
66d84c7ef2daf46b31443613,GUSMANN,Jaan,"GUSMANN, Jaan"
66d84c7ef2daf46b31443616,TAMMEMÄGI,Arnold-August,"TAMMEMÄGI, Arnold-August"
66d84c7ef2daf46b31443636,BARTLAND,Aleksander-Ferdinand,"BARTLAND, Aleksander-Ferdinand"
66d84c7ef2daf46b31443639,LAMPSON,Eduard,"LAMPSON, Eduard"
66d84c7ef2daf46b31443637,SOKOLOV,Vladimir,"SOKOLOV, Vladimir"
66d84c7ef2daf46b31443635,KALJUND,Tõnis,"KALJUND, Tõnis"
66d84c7ef2daf46b31443638,PENT,Mihkel,"PENT, Mihkel"
66d84c7ef2daf46b3144365c,MATTUS,Enn,"MATTUS, Enn"
66d84c7ef2daf46b31443658,PLOOM,Jakob,"PLOOM, Jakob"
66d84c7ef2daf46b3144365a,ANDERSON,Ernst,"ANDERSON, Ernst"
66d84c7ef2daf46b31443659,TARRI,Arthur-Johannes,"TARRI, Arthur-Johannes"
66d84c7ef2daf46b3144365b,HÜVATO,Valdur,"HÜVATO, Valdur"
